"unigram","bigram","freq"
"go","actual",3
"go","anoth",3
"go","awesom",3
"go","bore",3
"go","box",3
"go","bring",3
"go","church",3
"go","dc",3
"go","die",3
"go","differ",3
"go","dinner",3
"go","downstair",3
"go","earli",3
"go","either",3
"go","end",3
"go","extra",3
"go","far",3
"go","figur",3
"go","forward",3
"go","giant",3
"go","glad",3
"go","happen",3
"go","head",3
"go","him",3
"go","insid",3
"go","kid",3
"go","littl",3
"go","mani",3
"go","mile",3
"go","move",3
"go","my",3
"go","parti",3
"go","pay",3
"go","pick",3
"go","pull",3
"go","quick",3
"go","record",3
"go","round",3
"go","rt",3
"go","someth",3
"go","still",3
"go","stop",3
"go","store",3
"go","straight",3
"go","summer",3
"go","surf",3
"go","teach",3
"go","this",3
"go","throw",3
"go","thru",3
"go","today",3
"go","tomorrow",3
"go","top",3
"go","two",3
"go","week",3
"go","when",3
"go","year",3
"god","and",3
"god","cant",3
"god","creat",3
"god","faith",3
"god","first",3
"god","grant",3
"god","his",3
"god","lead",3
"god","like",3
"god","peopl",3
"god","perfect",3
"god","plan",3
"god","pleas",3
"god","purpos",3
"god","reveal",3
"god","side",3
"god","speak",3
"god","took",3
"god","use",3
"goe","around",3
"goe","back",3
"goe","home",3
"goe","i",3
"goe","way",3
"goe","well",3
"going","to",3
"gold","price",3
"golden","globe",3
"golden","rule",3
"golf","cours",3
"gone","bad",3
"gonna","b",3
"gonna","good",3
"gonna","great",3
"gonna","grow",3
"gonna","long",3
"good","afternoon",3
"good","although",3
"good","big",3
"good","book",3
"good","but",3
"good","caus",3
"good","chat",3
"good","choic",3
"good","dont",3
"good","dude",3
"good","even",3
"good","friday",3
"good","fuck",3
"good","fun",3
"good","game",3
"good","girl",3
"good","great",3
"good","guy",3
"good","health",3
"good","ill",3
"good","invest",3
"good","let",3
"good","like",3
"good","move",3
"good","my",3
"good","new",3
"good","part",3
"good","person",3
"good","play",3
"good","question",3
"good","read",3
"good","rt",3
"good","session",3
"good","tweet",3
"good","well",3
"gorgeous","day",3
"gorgeous","i",3
"gosh","i",3
"gossip","girl",3
"got","anoth",3
"got","bro",3
"got","busi",3
"got","call",3
"got","class",3
"got","come",3
"got","coupl",3
"got","day",3
"got","earli",3
"got","enough",3
"got","get",3
"got","got",3
"got","hair",3
"got","hurt",3
"got","idea",3
"got","im",3
"got","insid",3
"got","issu",3
"got","job",3
"got","mad",3
"got","make",3
"got","mani",3
"got","much",3
"got","nerv",3
"got","noth",3
"got","play",3
"got","pretti",3
"got","real",3
"got","run",3
"got","see",3
"got","spend",3
"got","ticket",3
"got","to",3
"got","ur",3
"got","us",3
"got","vote",3
"got","wrong",3
"got","ya",3
"gotta","come",3
"gotta","keep",3
"gotta","say",3
"gotta","sleep",3
"gotta","work",3
"govern","board",3
"govern","direct",3
"govern","minist",3
"govern","the",3
"graduat","colleg",3
"gram","protein",3
"grammi","award",3
"grand","prix",3
"grand","scheme",3
"grandma","said",3
"grate","i",3
"gravit","toward",3
"great","adventur",3
"great","band",3
"great","book",3
"great","britain",3
"great","chanc",3
"great","compani",3
"great","design",3
"great","even",3
"great","fear",3
"great","group",3
"great","love",3
"great","mayb",3
"great","music",3
"great","new",3
"great","present",3
"great","prize",3
"great","product",3
"great","season",3
"great","site",3
"great","success",3
"great","view",3
"great","what",3
"greatest","joy",3
"greatest","thing",3
"greek","word",3
"green","salad",3
"grew","i",3
"grew","up",3
"grind","time",3
"ground","black",3
"group","group",3
"group","like",3
"grow","apart",3
"grow","old",3
"grow","right",3
"grown","i",3
"grown","love",3
"guess","just",3
"guess","theyr",3
"guess","will",3
"guest","room",3
"guitar","player",3
"guitar","sound",3
"guy","awesom",3
"guy","friend",3
"guy","great",3
"guy","ive",3
"guy","just",3
"guy","made",3
"guy","one",3
"guy","say",3
"guy","see",3
"guy","start",3
"guy","thank",3
"guy","the",3
"guy","white",3
"guy","work",3
"gym","tan",3
"ha","im",3
"ha","love",3
"ha","that",3
"had","idea",3
"had","love",3
"haha","if",3
"haha","know",3
"haha","thank",3
"haha","true",3
"hahaha","i",3
"hahaha","yes",3
"hair","back",3
"hair","come",3
"hair","done",3
"hair","get",3
"hair","go",3
"hair","today",3
"half","dozen",3
"half","full",3
"half","mile",3
"half","time",3
"hand","hand",3
"hand","man",3
"hand","right",3
"hand","thank",3
"hand","the",3
"hand","worth",3
"handl","just",3
"hang","i",3
"happen","also",3
"happen","hope",3
"happen","let",3
"happen","so",3
"happen","there",3
"happen","u",3
"happen","with",3
"happen","year",3
"happi","ff",3
"happi","help",3
"happi","hump",3
"happi","littl",3
"happi","look",3
"happi","love",3
"happi","memori",3
"happi","saturday",3
"happi","someon",3
"happi","sunday",3
"happi","wednesday",3
"hard","cock",3
"hard","last",3
"hard","start",3
"hard","tell",3
"hard","way",3
"harder","i",3
"hate","everyon",3
"hate","go",3
"hate","job",3
"hate","sick",3
"have","to",3
"have","u",3
"have","wonder",3
"havent","abl",3
"havent","even",3
"havent","found",3
"havent","gotten",3
"havent","listen",3
"havent","met",3
"hdc","next",3
"he","bring",3
"he","die",3
"he","doesnt",3
"he","first",3
"he","hadnt",3
"he","invit",3
"he","later",3
"he","may",3
"he","never",3
"he","open",3
"he","provid",3
"he","realli",3
"he","reveal",3
"he","right",3
"he","seem",3
"he","turn",3
"he","use",3
"he","went",3
"he","won",3
"he","work",3
"head","bed",3
"head","downtown",3
"head","home",3
"head","hurt",3
"head","it",3
"head","littl",3
"head","north",3
"head","nyc",3
"head","pillow",3
"head","shoulder",3
"head","start",3
"head","store",3
"head","way",3
"headlin","news",3
"health","insur",3
"health","issu",3
"health","scienc",3
"health","servic",3
"healthi","eat",3
"hear","friend",3
"hear","go",3
"hear","lot",3
"hear","peopl",3
"hear","stori",3
"hear","theyr",3
"hear","thing",3
"hear","ya",3
"heard","one",3
"heard","stori",3
"heard","the",3
"heart","fill",3
"heart","just",3
"heart","mind",3
"heaven","god",3
"heaven","i",3
"heavi","metal",3
"heck","yes",3
"hehe","i",3
"held","arm",3
"hell","lol",3
"hell","never",3
"hell","rt",3
"hello","everyon",3
"hello","new",3
"help","come",3
"help","feed",3
"help","fund",3
"help","happi",3
"help","lol",3
"help","mani",3
"help","move",3
"help","must",3
"help","promot",3
"help","reduc",3
"help","team",3
"help","the",3
"help","way",3
"help","we",3
"help","your",3
"here","go",3
"here","littl",3
"here","pic",3
"here","realli",3
"here","stori",3
"here","top",3
"heros","guide",3
"hes","amaz",3
"hes","get",3
"hes","realli",3
"hes","seen",3
"hey","alex",3
"hey","everybodi",3
"hey","how",3
"hey","sup",3
"hey","what",3
"hi","thank",3
"hide","i",3
"high","court",3
"high","heel",3
"high","level",3
"high","perform",3
"high","profil",3
"high","today",3
"higher","educ",3
"higher","educat",3
"higher","price",3
"highest","qualiti",3
"hillerhelp","in",3
"him","he",3
"him","i",3
"him","will",3
"his","divin",3
"his","will",3
"hispan","popul",3
"histor","event",3
"histor","fiction",3
"histor","societi",3
"hit","car",3
"hit","today",3
"hmm","i",3
"hold","back",3
"hold","i",3
"hold","morn",3
"hold","on",3
"hold","phone",3
"hold","the",3
"hold","tight",3
"hold","togeth",3
"holiday","i",3
"home","but",3
"home","can",3
"home","cook",3
"home","grown",3
"home","happi",3
"home","it",3
"home","last",3
"home","lol",3
"home","make",3
"home","see",3
"home","sweet",3
"home","take",3
"home","they",3
"home","this",3
"home","time",3
"home","valu",3
"home","w",3
"home","win",3
"homeless","man",3
"homemad","bread",3
"honest","im",3
"hop","flavor",3
"hope","answer",3
"hope","better",3
"hope","didnt",3
"hope","fantast",3
"hope","got",3
"hope","it",3
"hope","itll",3
"hope","know",3
"hope","love",3
"hope","new",3
"hope","nice",3
"hope","show",3
"hope","someday",3
"hope","stay",3
"hope","thing",3
"hope","weather",3
"hope","win",3
"hope","wont",3
"hope","work",3
"hope","yall",3
"hope","youv",3
"horizont","stripe",3
"horror","film",3
"hospit","i",3
"hospit","the",3
"host","sister",3
"hot","air",3
"hot","butter",3
"hot","i",3
"hot","mess",3
"hot","topic",3
"hot","what",3
"hot","wing",3
"hotel","room",3
"hour","drive",3
"hour","energi",3
"hour","good",3
"hour","hour",3
"hour","im",3
"hour","minut",3
"hour","now",3
"hour","still",3
"hour","thank",3
"hour","that",3
"hour","the",3
"hour","work",3
"hous","back",3
"hous","clean",3
"hous","final",3
"hous","just",3
"hous","now",3
"hous","the",3
"how","bout",3
"how","feel",3
"how","goe",3
"how","life",3
"how","make",3
"how","sweet",3
"how","use",3
"how","will",3
"howev","also",3
"howev","one",3
"huge","success",3
"human","heart",3
"human","societi",3
"human","stupid",3
"hurt","lol",3
"hurt","word",3
"husband","wife",3
"i","age",3
"i","alon",3
"i","anoth",3
"i","anyway",3
"i","arrang",3
"i","away",3
"i","b",3
"i","bad",3
"i","breath",3
"i","cave",3
"i","choic",3
"i","chosen",3
"i","clear",3
"i","confus",3
"i","convinc",3
"i","cook",3
"i","crazi",3
"i","dare",3
"i","dig",3
"i","dinner",3
"i","disagre",3
"i","disappoint",3
"i","dnt",3
"i","drop",3
"i","dunno",3
"i","envis",3
"i","everyth",3
"i","exhaust",3
"i","face",3
"i","fish",3
"i","fit",3
"i","flip",3
"i","fond",3
"i","general",3
"i","girl",3
"i","god",3
"i","grow",3
"i","ha",3
"i","handl",3
"i","hook",3
"i","ill",3
"i","impress",3
"i","knit",3
"i","laid",3
"i","lay",3
"i","learnt",3
"i","least",3
"i","lie",3
"i","loath",3
"i","mind",3
"i","moment",3
"i","month",3
"i","mood",3
"i","near",3
"i","nervous",3
"i","nice",3
"i","offer",3
"i","offici",3
"i","oh",3
"i","ok",3
"i","peopl",3
"i","point",3
"i","pop",3
"i","prepar",3
"i","problem",3
"i","purchas",3
"i","quick",3
"i","realis",3
"i","regret",3
"i","reli",3
"i","reread",3
"i","resist",3
"i","return",3
"i","schedul",3
"i","scream",3
"i","shop",3
"i","shouldv",3
"i","sincer",3
"i","sing",3
"i","skip",3
"i","slept",3
"i","snap",3
"i","speak",3
"i","spoke",3
"i","spot",3
"i","stalk",3
"i","stress",3
"i","studi",3
"i","swim",3
"i","tag",3
"i","taught",3
"i","theyr",3
"i","tick",3
"i","tire",3
"i","treat",3
"i","trippin",3
"i","troubl",3
"i","type",3
"i","updat",3
"i","warn",3
"i","word",3
"i","wrap",3
"ice","coffe",3
"ice","skate",3
"id","back",3
"id","bring",3
"id","hate",3
"id","much",3
"id","prefer",3
"id","put",3
"id","start",3
"id","take",3
"idea","anyon",3
"idea","blog",3
"idea","im",3
"idea","ive",3
"idea","just",3
"idea","lol",3
"idea","someth",3
"idea","thank",3
"idea","what",3
"idk","i",3
"idk","im",3
"if","arent",3
"if","feel",3
"if","friend",3
"if","listen",3
"if","peopl",3
"if","possibl",3
"if","question",3
"if","see",3
"if","stop",3
"if","tell",3
"if","there",3
"if","thing",3
"if","tri",3
"ignoranc","bliss",3
"ill","add",3
"ill","alway",3
"ill","call",3
"ill","come",3
"ill","ever",3
"ill","head",3
"ill","listen",3
"ill","love",3
"ill","miss",3
"ill","need",3
"ill","read",3
"ill","show",3
"ill","spend",3
"ill","still",3
"ill","throw",3
"ill","use",3
"ill","wear",3
"illeg","immigr",3
"im","addict",3
"im","alon",3
"im","around",3
"im","assum",3
"im","away",3
"im","awesom",3
"im","begin",3
"im","bless",3
"im","blind",3
"im","certain",3
"im","clean",3
"im","consid",3
"im","disappoint",3
"im","drunk",3
"im","eat",3
"im","entir",3
"im","expert",3
"im","familiar",3
"im","friend",3
"im","gone",3
"im","hear",3
"im","home",3
"im","honest",3
"im","hook",3
"im","in",3
"im","irrit",3
"im","king",3
"im","laugh",3
"im","lazi",3
"im","let",3
"im","lovin",3
"im","mad",3
"im","nervous",3
"im","new",3
"im","offici",3
"im","over",3
"im","probabl",3
"im","put",3
"im","school",3
"im","send",3
"im","sign",3
"im","soo",3
"im","starv",3
"im","suggest",3
"im","super",3
"im","thrill",3
"im","told",3
"im","upset",3
"im","usual",3
"im","want",3
"im","when",3
"imag","use",3
"import","get",3
"import","messag",3
"improv","health",3
"in","collaborativelaw",3
"in","countri",3
"in","day",3
"in","long",3
"in","love",3
"in","may",3
"in","mind",3
"in","place",3
"in","real",3
"in","realiti",3
"in","recent",3
"in","respect",3
"inch","thick",3
"includ","limit",3
"includ","three",3
"indian","food",3
"indianapoli","stucco",3
"industri","complex",3
"influenza","vaccin",3
"inform","can",3
"infring","copyright",3
"ink","edg",3
"inquir","god",3
"insan","i",3
"insid","hous",3
"insid","i",3
"inspir","look",3
"inspir","thank",3
"instead","get",3
"instead","im",3
"insur","coverag",3
"interest","come",3
"interest","enough",3
"interest","ive",3
"interest","learn",3
"interest","look",3
"interest","the",3
"internet","but",3
"internet","explorer",3
"introduc","new",3
"invest","firm",3
"invit","matter",3
"invit","us",3
"involv","i",3
"involv","im",3
"ipad","app",3
"iraq","war",3
"irish","publish",3
"is","a",3
"is","everyon",3
"is","going",3
"is","not",3
"is","on",3
"is","one",3
"is","realli",3
"is","right",3
"is","to",3
"island","i",3
"isnt","alway",3
"isnt","and",3
"isnt","funni",3
"isnt","just",3
"isnt","necessarili",3
"isnt","quit",3
"issu","like",3
"issu","whether",3
"it","actual",3
"it","appear",3
"it","awesom",3
"it","complet",3
"it","cool",3
"it","day",3
"it","depend",3
"it","drive",3
"it","experi",3
"it","gave",3
"it","give",3
"it","got",3
"it","howev",3
"it","hurt",3
"it","interest",3
"it","involv",3
"it","kind",3
"it","littl",3
"it","part",3
"it","post",3
"it","quit",3
"it","rain",3
"it","say",3
"it","smell",3
"it","tough",3
"it","true",3
"it","up",3
"it","worth",3
"italian","food",3
"its","a",3
"its","awesom",3
"its","bad",3
"its","better",3
"its","come",3
"its","complic",3
"its","cool",3
"its","enough",3
"its","exact",3
"its","fair",3
"its","late",3
"its","less",3
"its","made",3
"its","make",3
"its","much",3
"its","nice",3
"its","rain",3
"its","rare",3
"its","snow",3
"its","sweet",3
"ive","been",3
"ive","busi",3
"ive","go",3
"ive","gotta",3
"ive","grown",3
"ive","look",3
"ive","miss",3
"ive","notic",3
"ive","put",3
"ive","run",3
"ive","spent",3
"januari","i",3
"januari","st",3
"jay","i",3
"jazz","fest",3
"jersey","citi",3
"jerusalem","destruct",3
"jesus","come",3
"jesus","lord",3
"jewish","interest",3
"jewish","king",3
"jim","rohn",3
"jk","rowl",3
"job","creat",3
"job","done",3
"job","dont",3
"job","explain",3
"job","good",3
"job","how",3
"job","interview",3
"job","so",3
"john","carter",3
"john","i",3
"johnni","awesom",3
"johnni","depp",3
"join","i",3
"join","parti",3
"joke","asid",3
"journal","i",3
"journey","i",3
"juli","weekend",3
"junior","high",3
"junior","seau",3
"junk","food",3
"just","arent",3
"just","around",3
"just","arriv",3
"just","bare",3
"just","bunch",3
"just","complet",3
"just","crack",3
"just","differ",3
"just","enjoy",3
"just","everi",3
"just","for",3
"just","full",3
"just","gave",3
"just","girl",3
"just","gross",3
"just","half",3
"just","hang",3
"just","head",3
"just","ignor",3
"just","just",3
"just","kept",3
"just","last",3
"just","launch",3
"just","lost",3
"just","may",3
"just","met",3
"just","outsid",3
"just","perfect",3
"just","rain",3
"just","ran",3
"just","reach",3
"just","readi",3
"just","recent",3
"just","releas",3
"just","return",3
"just","save",3
"just","seen",3
"just","shot",3
"just","sign",3
"just","silli",3
"just","someon",3
"just","stab",3
"just","stole",3
"just","sure",3
"just","test",3
"just","three",3
"just","twitter",3
"just","wake",3
"just","west",3
"just","wish",3
"just","wrong",3
"just","wrote",3
"just","yet",3
"justifi","exist",3
"keep","ad",3
"keep","away",3
"keep","fight",3
"keep","head",3
"keep","light",3
"keep","open",3
"keep","pray",3
"keep","sing",3
"keep","thing",3
"keep","think",3
"keep","tweet",3
"keep","water",3
"keep","write",3
"kentucki","derbi",3
"kept","go",3
"kick","butt",3
"kick","new",3
"kid","bring",3
"kid","dont",3
"kid","go",3
"kid","he",3
"kid","just",3
"kid","need",3
"kid","still",3
"kid","this",3
"kid","work",3
"kid","your",3
"kill","tonight",3
"kind","day",3
"kind","enough",3
"kind","lol",3
"kind","love",3
"kind","peopl",3
"kind","thing",3
"kinda","like",3
"kinda","way",3
"king","prawn",3
"kingdom","god",3
"kiss","ass",3
"kitchen","tabl",3
"knew","get",3
"knew","id",3
"knew","now",3
"know","alway",3
"know","anyon",3
"know","believ",3
"know","better",3
"know","case",3
"know","come",3
"know","differ",3
"know","enjoy",3
"know","everi",3
"know","everyon",3
"know","expect",3
"know","favorit",3
"know","find",3
"know","free",3
"know","game",3
"know","girl",3
"know","haha",3
"know","how",3
"know","in",3
"know","isnt",3
"know","long",3
"know","mayb",3
"know","next",3
"know","ok",3
"know","power",3
"know","rt",3
"know","sound",3
"know","start",3
"know","stori",3
"know","talk",3
"know","theyr",3
"know","thing",3
"know","today",3
"know","turn",3
"know","use",3
"know","way",3
"know","when",3
"know","whole",3
"know","world",3
"know","yall",3
"know","yet",3
"know","youd",3
"know","youv",3
"korean","tradit",3
"l","jackson",3
"ladi","gentlemen",3
"ladi","night",3
"lagan","press",3
"laid","back",3
"laker","fan",3
"laker","team",3
"languag","differ",3
"larg","amount",3
"larg","crowd",3
"larg","group",3
"larg","small",3
"last","game",3
